id,date,category,contributors,headline,url,trump,biden
h_d2c6afc4716a7cf0cb85c7f12f6bd198,9/26/2019,politics,,Read: Whistleblower complaint regarding President Trump and Ukraine,https://www.cnn.com/2019/09/26/politics/read-whistleblower-complaint-trump-ukraine/index.html,0.455828,-0.667381
h_47e91fc74b10aa87694d8ff0dc3ac93c,9/26/2019,politics,Marshall Cohen and Katelyn Polantz and David Shortell and Tammy Kupperman and Michael Callahan,Whistleblower says White House tried to cover up Trump\'s abuse of power,https://www.cnn.com/2019/09/26/politics/whistleblower-complaint-released/index.html,-0.655296,-0.756782
h_1809a643560a342a7ea8f6bc37b1c865,9/25/2019,politics,Maeve Reston,Romney out front of GOP with criticisms of Trump\'s Ukraine call; but signs emerge that he\'s not alone,https://www.cnn.com/2019/09/25/politics/mitt-romney-impeachment-trump-ukraine/index.html,-0.57101,-0.692161
h_8984aff07057aac03687d9fcf1dd2db4,9/26/2019,us,Doug Criss,5 things to know for September 26: Impeachment; Israel; vaping; police shooting trial,https://www.cnn.com/2019/09/26/us/five-things-september-26-trnd/index.html,-0.312395,-0.646027
h_1508dd2c6f1295eb5fe7f6f59b94f526,9/26/2019,us,Faith Karimi and Konstantin V. Toropin,The judge in the El Paso massacre case asks to be reassigned,https://www.cnn.com/2019/09/26/us/el-paso-judge-asks-for-reassignment/index.html,0,0
h_92953c1f2b0dc78896988204956eeec0,9/25/2019,politics,,Read Trump\'s phone conversation with Volodymyr Zelensky,https://www.cnn.com/2019/09/25/politics/donald-trump-ukraine-transcript-call/index.html,0.879187,-0.327261
h_4ea62da4d5aa1d1c7d3a1646294d95f7,9/26/2019,politics,Sarah Mucha and Arlette Saenz and Eric Bradner,Biden: \'It\'s awful hard to avoid the conclusion\' Trump committed an impeachable offense,https://www.cnn.com/2019/09/26/politics/joe-biden-kimmel-trump-impeachable-offense/index.html,-0.763308,-0.789582
h_8069fde13d0511dff4cb15f4359b700f,9/26/2019,politics,Caroline Kelly,Ocasio-Cortez defends impeachment inquiry as preventing \'potential meddling in the 2020 election that has still yet to happen\',https://www.cnn.com/2019/09/25/politics/alexandria-ocasio-cortez-impeachment-inquiry-2020-election/index.html,-0.651469,0
h_156a6fb54b633b1fecbab13a65341e3d,9/26/2019,politics,Kyle Feldscher,Here\'s what we know so far about the whistleblower complaint involving Trump and Ukraine,https://www.cnn.com/2019/09/25/politics/what-we-know-about-whistleblower-complaint/index.html,-0.618377,0
h_3cdd9f2a4da9a7057fbef82ccf29e90c,9/25/2019,politics,Kate Sullivan and Maeve Reston,Darrell Issa to run against GOP Rep. Duncan Hunter,https://www.cnn.com/2019/09/25/politics/darrell-issa-challenging-duncan-hunter/index.html,0,0
h_dd36ae624adca381e40960e9abbe60c3,9/25/2019,politics,Kevin Liptak and Betsy Klein,Trump claims he put \'no pressure\' on Zelensky despite White House transcript,https://www.cnn.com/2019/09/25/politics/volodymyr-zelensky-donald-trump-meeting-unga/index.html,-0.648884,-0.667563
h_8255eace5832fbec14d73640f1cbd14e,9/24/2019,politics,Daniel Dale,Fact check: What Trump has been getting wrong on Biden and Ukraine,https://www.cnn.com/2019/09/23/politics/fact-check-trump-ukraine-hunter-biden-joe-biden/index.html,-0.799105,-0.73469
h_a2b2d9df05c6efb80b65b82d81c1ae1a,9/25/2019,politics,Veronica Rocha and Fernando Alfonso III and Meg Wagner and Mike Hayes and Amanda Wills,House launches Trump impeachment inquiry,https://www.cnn.com/politics/live-news/trump-impeachment-inquiry-09-25-2019/index.html,-0.636732,-0.61784
h_100d9d892e6d1d560201dcb8420357c3,9/25/2019,politics,Chris Cillizza,Bill Barr is at the center of the Ukraine controversy. What else is new?,https://www.cnn.com/2019/09/25/politics/bill-barr-ukraine-whistleblower/index.html,-0.423191,-0.532484
h_042ee58cd2981da2024b859f5c0ba1df,9/25/2019,politics,Chandelis R. Duster,James Comey says \'we may now be at the point\' where impeachment is necessary,https://www.cnn.com/2019/09/25/politics/james-comey-impeachment-tweet/index.html,-0.686649,0
h_86cf833185aa32220e9a141161fe0897,9/25/2019,politics,Katelyn Polantz,How the Justice Department handled the criminal referrals in the Ukraine call controversy,https://www.cnn.com/2019/09/25/politics/justice-fbi-referral/index.html,-0.546102,0
h_769a271d7b2abcd13b953a01ef35d3b8,9/25/2019,politics,Stephen Collinson,Trump\'s transcript reveal fails to undercut Pelosi\'s impeachment gamble,https://www.cnn.com/2019/09/25/politics/donald-trump-nancy-pelosi-impeachment/index.html,-0.732409,-0.688349
h_b7c6a98db53abd212ed23d1b70ed00a4,9/25/2019,politics,Veronica Stracqualursi,Michael Bloomberg says 2020 election a \'better forum\' for Trump fight than impeachment,https://www.cnn.com/2019/09/25/politics/michael-bloomberg-2020-trump-impeachment/index.html,0,0
h_0c0f0dea5de72c088f53792478677306,9/25/2019,politics,Daniel Dale,New smears; new bizarre tales: Trump made 79 false claims last week,https://www.cnn.com/2019/09/25/politics/trump-september-false-claims-fact-check-79-false/index.html,-0.774356,-0.793637
h_73c09f8cad7dc8264fa3606b72cb4942,9/25/2019,politics,Veronica Stracqualursi,Schiff says Ukraine scandal is \'the most serious misconduct of the President thus far\',https://www.cnn.com/2019/09/25/politics/adam-schiff-impeachment-inquiry-trump-cnntv/index.html,-0.725484,-0.723367
h_610af8091b8c3914c6250a8879e45e3f,9/25/2019,politics,Chris Cillizza,Is Rudy Giuliani melting down over Ukraine?,https://www.cnn.com/2019/09/25/politics/rudy-giuliani-interview/index.html,-0.642634,-0.480303
h_0cd2be5fbcbd364bcb951725b2c28354,9/25/2019,politics,Joan Biskupic,Trump takes far-reaching claim of presidential immunity to court,https://www.cnn.com/2019/09/25/politics/trump-presidential-immunity-court/index.html,-0.687207,0
h_1eb21a48a6835290e61d8e9731f9db0c,9/25/2019,politics,Katelyn Polantz,What Pelosi\'s impeachment move means in the legal fight over Trump\'s records,https://www.cnn.com/2019/09/24/politics/impeachment-courts-why-it-matters-trump-records/index.html,-0.687438,0
h_fa740cfc03727e325df94ec56d75756e,9/25/2019,politics,Kylie Atwood and Kevin Liptak,Inside the tangled web of Trump officials and Ukraine\'s Zelensky,https://www.cnn.com/2019/09/24/politics/volodymyr-zelensky-mike-pence-rudy-giuliani/index.html,-0.485223,-0.631632
h_79fc4aa723c151ceed4fb1a82c4c0176,9/25/2019,politics,Caroline Kelly,Trump paints Democrats as fixated on impeachment after Pelosi announces inquiry,https://www.cnn.com/2019/09/24/politics/trump-impeachment-response-video-democrats/index.html,-0.81722,0
h_a0309080ce24caf199b773bc601c962e,9/24/2019,politics,Stephen Collinson,White House prepares to release whistleblower complaint to Congress as Pelosi presses forward,https://www.cnn.com/2019/09/24/politics/donald-trump-nancy-pelosi-impeachment-ukraine/index.html,-0.67168,-0.706213
h_acc66126906ed4bb50d6baf11a2767f0,9/24/2019,politics,Michael Warren,Pelosi\'s patience on impeachment pays off -- so far,https://www.cnn.com/2019/09/24/politics/pelosi-impeachment-patience/index.html,-0.864054,-0.436488
h_3a79db4fe7cca28a6b35f40529a459bb,9/24/2019,politics,,Read: Pelosi\'s announcement of an impeachment inquiry into President Trump,https://www.cnn.com/2019/09/24/politics/pelosi-impeachment-transcript/index.html,-0.604751,0
h_e86ae313fad90d11046f2ea12a73303d,9/18/2019,politics,Daniel Dale,Fact check: From Iran pre-conditions to the weather in North Carolina; Trump made 90 false claims last week,https://www.cnn.com/2019/09/18/politics/fact-check-trump-87-false-claims-mid-september/index.html,-0.738754,0
h_cd2d5feaf5c0527e6c8e0dcb94ab92e3,9/24/2019,politics,Chris Cillizza,12 words that just fundamentally changed Washington,https://www.cnn.com/2019/09/24/politics/impeachment-nancy-pelosi-house-democrats/index.html,-0.62041,-0.629898
h_95710c6d7179d710fcfadf7110d1ca48,9/24/2019,politics,Meg Wagner and Veronica Rocha and Amanda Wills and Mike Hayes,House launches formal impeachment inquiry into Trump,https://www.cnn.com/politics/live-news/trump-ukraine-09-24-2019/index.html,-0.680995,-0.622303
h_e69f76ea82ca6f7d012c92dfb08b1d95,9/24/2019,politics,Chris Cillizza,Bernie Sanders wants to get rid of billionaires. All of them.,https://www.cnn.com/2019/09/24/politics/bernie-sanders-ultra-wealth-tax-billionaires/index.html,-0.592639,0.401228
h_800bf98d7993c551968b7c1e8f0558ff,9/24/2019,politics,Meg Wagner and Mike Hayes,President Trump gives speech at the United Nations,https://www.cnn.com/politics/live-news/trump-un-speech-09-24-2019/index.html,-0.432075,0
h_ed5960bc8e6cc06695bf7bd978262cc9,9/24/2019,politics,MJ Lee and Gregory Krieg,Elizabeth Warren to launch first TV ads in early states; marking new phase of campaign,https://www.cnn.com/2019/09/24/politics/elizabeth-warren-tv-ads-early-states/index.html,0,0
h_2b42ea2fc419775f06870eb7adbe4636,9/23/2019,politics,Zachary B. B. Wolf,Everything we know right now about Trump\'s call to Ukraine,https://www.cnn.com/2019/09/23/politics/trump-biden-ukraine-questions/index.html,-0.672606,-0.635389
h_e76fe8ddc6d73f60fa257a2b0d3b2338,9/24/2019,politics,Chris Cillizza,Donald Trump thinks the Nobel Prize committee is against him,https://www.cnn.com/2019/09/24/politics/nobel-prize-trump/index.html,-0.481706,0
h_5a559c64ebdbfae78f56e8bff07522a0,9/23/2019,politics,Haley Byrd,Democratic holdouts open the door to backing impeachment,https://www.cnn.com/2019/09/23/politics/vicente-gonzalez-trump-ukraine-impeachment-cnntv/index.html,-0.763143,-0.744789
h_7c914d7d63db8540c4b5061189b9299e,9/24/2019,politics,Stephen Collinson,Trump\'s self-impeachment may be Pelosi\'s worst fear,https://www.cnn.com/2019/09/24/politics/nancy-pelosi-impeachment-choice/index.html,-0.775873,-0.479008
h_4a7a4f4250773e9864976d862145d766,9/24/2019,politics,Manu Raju and Paul LeBlanc,Menendez requests information from Trump administration as Ukraine scrutiny heightens,https://www.cnn.com/2019/09/24/politics/bob-menendez-trump-ukraine-call/index.html,-0.594387,-0.722316
h_0e09a937415333c311a78e013d3e922f,9/24/2019,politics,Ronald Brownstein and Aaron Kessler,Some House Democrats aren\'t rushing to back an assault weapons ban. Here\'s why,https://www.cnn.com/2019/09/24/politics/democrats-house-assault-weapons-ban-politics/index.html,-0.70407,0
h_345865f74a8f1da9088bf77fe55bdbff,9/23/2019,politics,Kara Scannell,Manhattan DA responds to Trump\'s efforts to block release of tax returns,https://www.cnn.com/2019/09/23/politics/donald-trump-taxes-new-york-county-district-attorney/index.html,-0.815307,0
h_c07ddeb8a93503d58748f469c20273c4,9/24/2019,politics,Grace Sparks,Iowa Democrats split on whether to continue caucus system; new poll shows,https://www.cnn.com/2019/09/24/politics/iowa-poll-caucus-primary-split/index.html,0,0
h_ab2bb2c977e48118efca51eaa4be7640,9/18/2019,politics,Kevin Collier,Conservative activists pressure McConnell on election security,https://www.cnn.com/2019/09/18/politics/election-security-mcconnell-activists/index.html,-0.712917,0
h_0876d45aa33672d12b8dd0c27f350222,9/18/2019,politics,Kevin Collier,US veterans and service members targeted by foreign entities online; report finds,https://www.cnn.com/2019/09/18/politics/veterans-foreign-influence-online-campaigns/index.html,0,0
h_66df2762560eaf6aa45f936047854c76,9/18/2019,us,Eliott C. McLaughlin and Christina Maxouris,Pennsylvania state senator resigns amid child pornography investigation; lawmakers say,https://www.cnn.com/2019/09/18/us/pennsylvania-state-senator-child-pornography-charges/index.html,0,0
h_c06f8c6c6d38f8623b46ad2f78b07fb8,9/18/2019,politics,Clare Foran,AOC endorses progressive primary challenger to House Democratic lawmaker,https://www.cnn.com/2019/09/18/politics/ocasio-cortez-primary-challenger-endorsement/index.html,0,0
h_135afc49e6bf2afa099447794757b3d8,9/18/2019,politics,Devan Cole,Lewandowski says he has no reason to be held in contempt of Congress,https://www.cnn.com/2019/09/18/politics/corey-lewandowski-donald-trump-judiciary-committee-hearing-contempt-cnntv/index.html,-0.786763,0
h_063bf52f0d7a855b11a6fa906dcd2cb9,9/18/2019,politics,Stephen Collinson,Absurd Lewandowski hearing raises doubts about Dems strategy,https://www.cnn.com/2019/09/18/politics/donald-trump-corey-lewandowski-democrats-impeachment/index.html,-0.505701,0
h_b36f3f7a5c37a7a3836bae68c695a44b,9/18/2019,politics,Jim Acosta and Geneva Sands and Devan Cole,Top Homeland Security lawyer fired in latest leadership shakeup,https://www.cnn.com/2019/09/18/politics/john-mitnick-homeland-security-general-counsel-fired/index.html,-0.745041,0
h_f858ac98af8ab64ad93f0925fed3eaab,9/18/2019,us,Doug Criss,5 things to know for September 18: Saudi Arabia; politics; weather; Cokie Roberts,https://www.cnn.com/2019/09/18/us/five-things-september-18-trnd/index.html,-0.852342,0
h_ec9830910d0ebf4e195b73b7d86d4774,9/17/2019,politics,Brandon Tensley,What Trump reveals in saying Hispanic supporter \'looks more like a WASP than I do\',https://www.cnn.com/2019/09/17/politics/donald-trump-the-hispanic-steve-cortes/index.html,-0.623382,0
h_8fed6b92b675dbea8889747a0466d72b,9/17/2019,politics,Daniel Dale,Fact check: Trump makes at least 27 false claims at New Mexico rally,https://www.cnn.com/2019/09/17/politics/fact-check-trump-makes-at-least-26-false-claims-at-new-mexico-rally/index.html,-0.546179,0
h_77dc598b9b3738e7e96f766cedac1e51,9/12/2019,politics,Kate Sullivan,The man Trump called \'my African American\' is leaving the GOP,https://www.cnn.com/2019/09/12/politics/trump-my-african-american-leaving-gop/index.html,-0.848528,0
h_3deee68a6ee30471c347d1363087293e,9/18/2019,politics,Haley Byrd,Pelosi and other Democrats say no to Kavanaugh impeachment,https://www.cnn.com/2019/09/17/politics/pelosi-dems-kavanaugh-impeach/index.html,-0.808259,0
h_aeeb7fc505c97845248ad022f1f7a34c,9/17/2019,politics,Marshall Cohen,Lewandowski stonewalls and frustrates Democrats in contentious Capitol Hill hearing,https://www.cnn.com/2019/09/17/politics/corey-lewandowski-testifies-house-judiciary-committee/index.html,-0.703417,0
h_06ae6c9e5e552e762c4c865aa584a8c5,9/17/2019,politics,Veronica Rocha and Meg Wagner and Mike Hayes,Former Trump campaign manager Corey Lewandowski testifies,https://www.cnn.com/politics/live-news/corey-lewandowski-testifies/index.html,-0.602135,0
h_8f4260308585fabe0614984c0bffd845,9/17/2019,politics,Kevin Liptak,Trump\'s struggle with Iran policy continues without Bolton replacement,https://www.cnn.com/2019/09/17/politics/donald-trump-bolton-replacement-iran/index.html,-0.650216,0
h_7130d6ad3d0fd2a94fae776d0f8c987d,9/17/2019,politics,Jennifer Hansler,US prepared to exchange ambassadors with Belarus after years of tensions,https://www.cnn.com/2019/09/17/politics/us-belarus-ambassadors/index.html,0,0
h_d5112f0aa32a7b388487105dd857a0bf,9/17/2019,politics,Chris Cillizza,Corey Lewandowski is trolling to please Donald Trump,https://www.cnn.com/2019/09/17/politics/corey-lewandowski-judiciary-committee/index.html,-0.391104,0
h_2adb03facab05ccb5481dca50d288674,9/17/2019,us,Eliott C. McLaughlin and Tina Burnside,\'Take care of it\': North Carolina sheriff wanted ex-deputy with dirt on him killed; indictment says,https://www.cnn.com/2019/09/17/us/north-carolina-sheriff-indictment-kill-deputy/index.html,0,0
h_9100588b62ed1143bb57f7e9d36c960d,9/17/2019,politics,Chandelis R. Duster,Hillary Clinton issues dire warnings about election integrity to Democratic 2020 hopefuls,https://www.cnn.com/2019/09/17/politics/hillary-clinton-defense-of-democracy-speech/index.html,-0.701182,0
h_f34e91b7b48de0ff1150d5020bc55e13,9/17/2019,politics,Harry Enten,The re-emergence of Kavanaugh controversy could hurt Democrats\' Senate chances in 2020,https://www.cnn.com/2019/09/17/politics/brett-kavanaugh-democrats-2020/index.html,0,0
h_0f3e2c4a5d44a812082ec8845e5300b5,8/26/2019,politics,Chris Cillizza,Here\'s why members of the House GOP keep abandoning ship,https://www.cnn.com/2019/08/26/politics/sean-duffy-republican-retirements/index.html,-0.814503,0
h_b898130c01eb471548c411b83db0ee94,9/17/2019,politics,,READ: Opening statement by Corey Lewandowski at House hearing,https://www.cnn.com/2019/09/17/politics/read-opening-statement-corey-lewandowski-hearing/index.html,0.807969,0.669936
h_8dd7d7efc4af147c8e61e5a6320a4582,9/17/2019,politics,,READ: Judiciary Chairman Nadler\'s opening statement at Lewandowski hearing,https://www.cnn.com/2019/09/17/politics/read-nadler-opening-statement-corey-lewandowski-hearing/index.html,0,0
h_a258f94d556e9906a2132d7b3ec05b6c,9/17/2019,politics,Daniella Diaz and Gregory Krieg,Elizabeth Warren took selfies for 4 hours after her New York rally. It\'s part of her plan.,https://www.cnn.com/2019/09/17/politics/elizabeth-warren-selfie-line-new-york-four-hours-plan/index.html,0,0
h_ca036229d462a8e8a6e3e7ec191ca553,9/17/2019,politics,Abby Phillip and Dan Merica,Kamala Harris rode the Kavanaugh wave once. Can she do it again?,https://www.cnn.com/2019/09/17/politics/kamala-harris-brett-kavanaugh/index.html,-0.510453,0
h_42d94fe4f61d99563ee2fa11cb16dfc5,9/17/2019,politics,Ronald Brownstein,Why race is moving center stage for 2020,https://www.cnn.com/2019/09/17/politics/2020-candidates-voters-racism-sexism-attitudes/index.html,-0.561125,-0.60676
h_fefc430df3fffb50504e03eaa2e32f93,9/17/2019,politics,Chris Cillizza,Sean Spicer just tried to turn \'Dancing\' into some sort of culture-war proxy,https://www.cnn.com/2019/09/17/politics/sean-spicer-dancing-with-the-stars/index.html,-0.608293,0
h_055fa1a035ffd4e30d60f4c5d5abca51,9/17/2019,us,Doug Criss,5 things to know for September 17: Saudi Arabia; Israel; politics; Ecuador,https://www.cnn.com/2019/09/17/us/five-things-september-17-trnd/index.html,-0.633457,0
h_875456d2ec1b47d866d977771e0948e6,9/17/2019,politics,Pamela Brown and Jeremy Herb and Manu Raju,White House tells Lewandowski not to answer questions and asserts immunity for Dearborn and Porter,https://www.cnn.com/2019/09/16/politics/lewandowski-white-house-asserts-immunity/index.html,-0.715559,0
h_7f92caf4b340a897b9cc0962bb335c67,9/16/2019,politics,Chris Cillizza,Can Donald Trump change the electoral map; again?,https://www.cnn.com/2019/09/16/politics/donald-trump-2020-electoral-map-new-mexico/index.html,-0.410099,0
h_a024afd1e96de5e279f2db48985443ca,9/16/2019,politics,Kate Sullivan,3 founding board members of Women\'s March leaving after allegations of anti-Semitism,https://www.cnn.com/2019/09/16/politics/womens-march-board-members-leaving/index.html,0,0
h_0bb9c17f0394ccee023b6d14f5c286f3,9/16/2019,politics,Kara Scannell and Paul LeBlanc,Manhattan district attorney subpoenas 8 years of Trump tax returns,https://www.cnn.com/2019/09/16/politics/trump-tax-returns-eight-years/index.html,-0.678627,0
h_f0bdaa4720097261007dc1a1ca93b114,9/16/2019,politics,Kevin Liptak,Trump has always measured himself against Obama\'s legacy. Now he\'s griping about Obama chasing him,https://www.cnn.com/2019/09/16/politics/donald-trump-barack-obama-netflix/index.html,-0.546144,0
h_1c903ef531ff51875b69347ebec2b9a8,9/16/2019,politics,Gregory Krieg,Elizabeth Warren flexes progressive power with Working Families Party endorsement,https://www.cnn.com/2019/09/16/politics/elizabeth-warren-working-families-party-endorsement/index.html,0,0
h_5c521237498a7201294163d0394965b3,9/16/2019,politics,Chris Cillizza,The White House would like you to abandon all common sense on \'locked and loaded\',https://www.cnn.com/2019/09/16/politics/donald-trump-locked-and-loaded/index.html,-0.549199,0
h_365a226c33e58f48e1cf1391ed57b889,9/16/2019,politics,Kevin Collier,First on CNN: Colorado becomes first state to ban barcodes for counting votes over security concerns,https://www.cnn.com/2019/09/16/politics/colorado-qr-codes-votes/index.html,0,0
h_ea723482da03c90fe4e21b4ff9c5a5d7,9/15/2019,politics,Josh Campbell,\'No turning back now\': The inside story of James Comey\'s trip to Trump Tower,https://www.cnn.com/2019/09/15/politics/crossfire-hurricane-josh-campbell-james-comey-trump-tower/index.html,-0.500847,0
h_ef564031b97b026fe79debae607627f1,9/16/2019,politics,Chandelis R. Duster,Joe Walsh says Republican Party is a \'cult\' and will go straight to the voters after canceled primaries,https://www.cnn.com/2019/09/16/politics/joe-walsh-canceled-primaries-new-day/index.html,-0.71032,0
h_8513e8d2d8ce386648a16e7c715949ab,9/16/2019,politics,Stephen Collinson,New claims about Kavanaugh\'s behavior set off Trump and his rivals,https://www.cnn.com/2019/09/16/politics/brett-kavanaugh-donald-trump-supreme-court-democrats-2020-election/index.html,-0.413529,-0.570811
h_80b472b3232d4d98ba068ac2252aca56,9/16/2019,us,Doug Criss,5 things to know for September 16: Saudi Arabia; Kavanaugh; Purdue Pharma; UAW strike; Humberto,https://www.cnn.com/2019/09/16/us/five-things-september-16-trnd/index.html,-0.854821,0
h_3906b5e7d5601c26d46a3a0d527cc396,9/15/2019,politics,Chris Cillizza,The peril and promise of Joe Biden (and what else to watch for this week in 2020),https://www.cnn.com/2019/09/15/politics/2020-week-ahead/index.html,0.257853,-0.397328
h_d6422ff019fba2e6aa30a42c9334251a,9/15/2019,politics,Arlette Saenz and Caroline Kenny and Chandelis R. Duster,\'Hate is on the rise again\': Joe Biden delivers impassioned speech on race in Birmingham,https://www.cnn.com/2019/09/15/politics/joe-biden-birmingham-16th-street-baptist-church-speech/index.html,0,-0.627818
h_a317c3af6ebec797997736e468442a42,9/15/2019,politics,Ben Geldon,Stacey Abrams has some advice for 2020 Democrats,https://www.cnn.com/2019/09/15/politics/inside-politics-forecast-georgia-stacey-abrams-2020-cnntv/index.html,0.505916,0
h_f268321ea2a332e3a81b289ff80d777f,9/14/2019,politics,Veronica Stracqualursi,Joe Biden; Elizabeth Warren and Bernie Sanders commit to releasing medical records early,https://www.cnn.com/2019/09/14/politics/joe-biden-medical-records-2020-race/index.html,0,-0.611734
h_3c53b166e898b3eb26c69ab683387d7c,9/15/2019,politics,Alex Rogers,Facing divisive Kansas Senate race; Republicans pine for Pompeo,https://www.cnn.com/2019/09/15/politics/pompeo-senate-kansas-republican-fear-kobach/index.html,-0.553611,0
h_f32a518c2348780aa1c4145d91772dad,9/14/2019,politics,Caroline Kelly,Holder cautions against potentially prosecuting Trump post presidency,https://www.cnn.com/2019/09/14/politics/eric-holder-axe-files-impeachment/index.html,-0.662489,0
h_6528ffa90622b66166a03351350342c3,9/14/2019,politics,Harry Enten,Warren and Sanders say Americans don\'t like their health insurance. Polls don\'t back that up.,https://www.cnn.com/2019/09/14/politics/poll-warren-sanders-health-insurance/index.html,0,0
h_66e4c75cee8710805a749d1532a7dc91,9/14/2019,politics,Gregory Krieg and MJ Lee,Elizabeth Warren has a plan for just about everything -- but not health care,https://www.cnn.com/2019/09/14/politics/elizabeth-warren-health-care-plan-medicare-for-all/index.html,0,-0.931708
h_57e5d6d1b734606cd10776e6d64eb5d5,9/14/2019,politics,Jeremy Herb,Republicans want to make Orange County red again,https://www.cnn.com/2019/09/14/politics/orange-county-republican-congress-race/index.html,-0.699173,0
h_d6cd5de440e07d6fef8a1588a86b3207,9/14/2019,politics,Stephen Collinson,Debate opens new fronts on guns; Biden\'s age in Democratic race,https://www.cnn.com/2019/09/14/politics/democrats-debate-2020-campaign-politics-guns-donald-trump/index.html,-0.611737,-0.56645
h_d3fa6ebdb2e1556724a091b495e46458,9/10/2019,politics,Chris Cillizza,The 43 most out-there lines from Donald Trump\'s North Carolina rally,https://www.cnn.com/2019/09/10/politics/trump-north-carolina-rally/index.html,-0.596226,0
h_7cda5432e65412d3698c2d35c37c0c0a,9/10/2019,politics,Harry Enten,CNN\'s latest poll on President Donald Trump,https://www.cnn.com/politics/live-news/cnn-poll-09-10-2019/index.html,-0.352347,0
h_77d1efc50478f219b276064ad8b9c8a5,9/10/2019,politics,Chris Cillizza,John Bolton\'s firing shows (again) that Donald Trump has zero plan,https://www.cnn.com/2019/09/10/politics/john-bolton-donald-trump/index.html,-0.697543,0
h_6d71c68ce13f15c4d2fc6b90c7067957,6/23/2019,politics,Zachary B. B. Wolf,Why Trump can\'t fill the gaping holes in his government,https://www.cnn.com/2019/06/23/politics/trump-cabinet-vacancies-apprentice/index.html,-0.766291,0
h_2500e8eb0f730ad853ad3f3a45415fb4,9/10/2019,politics,Jim Sciutto and Marshall Cohen,Trump skeptical of using foreign spies to collect intel on hostile countries; sources say,https://www.cnn.com/2019/09/10/politics/donald-trump-foreign-spies-skeptical/index.html,-0.685843,0
h_e5992571e5f95ef36a581a3e897a01d7,9/10/2019,politics,Chris Cillizza,Why this House race could hold the key to 2020,https://www.cnn.com/2019/09/10/politics/north-carolina-9-dan-bishop-dan-mccready/index.html,-0.902989,0
h_43e8bd4ca8db3f037bc862c6daaf446f,9/10/2019,politics,Veronica Rocha and Mike Hayes and Meg Wagner,Trump fires John Bolton as national security adviser,https://www.cnn.com/politics/live-news/john-bolton-trump-resign/index.html,-0.752131,0
h_daf8d918f035536b2367a1d992af7da7,9/10/2019,politics,Katie Lobosco,Comedian Hasan Minhaj tells Congress to fix the student debt crisis,https://www.cnn.com/2019/09/10/politics/student-loan-hearing-comedian-hasan-minhaj/index.html,0,0
h_09d8d7f5963121f7a6ea3012986227c8,9/9/2019,politics,Chris Cillizza,The GOP is canceling primaries to help Donald Trump,https://www.cnn.com/2019/09/09/politics/republican-primaries-trump/index.html,-0.600737,0
h_7127ef774a27a4e493a02446f8ddce3d,9/10/2019,politics,Gregory Krieg,What to watch for in Tuesday\'s North Carolina special elections,https://www.cnn.com/2019/09/10/politics/north-carolina-special-elections-mccready-bishop/index.html,-0.261213,0
h_9eba7bd17155154e68a025c1ee3d34b7,9/10/2019,politics,Daniel Dale and Holmes Lybrand and Tara Subramaniam,Fact check: Trump makes at least 22 false claims at North Carolina rally,https://www.cnn.com/2019/09/10/politics/fact-check-trump-north-carolina-rally-22-false-claims/index.html,-0.709197,0
h_6331361794986e0b9c88843e14e160b3,9/10/2019,politics,Veronica Stracqualursi,How Hurricane Dorian\'s impact is being felt in the North Carolina special elections,https://www.cnn.com/2019/09/10/politics/north-carolina-house-election-hurricane-dorian/index.html,0,0
h_0e07eb8e42568f75028aca9fb5222bce,9/10/2019,politics,Dan Merica,Bullock campaign seeks to reassure donors; suggests Biden can\'t beat Trump,https://www.cnn.com/2019/09/10/politics/steve-bullock-memo/index.html,0.369394,0
h_acf9c81c69fba9a3bfb870382e70de92,9/10/2019,politics,Zachary B. B. Wolf,Trump found a new way to stress-test the Constitution,https://www.cnn.com/2019/09/10/politics/turnberry-air-force-trump-constitution/index.html,-0.700656,0
h_c4085958801c7282b627148ac64d59fa,9/10/2019,politics,Veronica Stracqualursi,Democrat Jon Ossoff announces campaign for US Senate in Georgia,https://www.cnn.com/2019/09/10/politics/jon-ossoff-georgia-senate/index.html,0,0
h_203a1e0d7b654e67a9ffdc28013f7290,9/10/2019,us,Doug Criss,5 things to know for September 10: North Carolina; North Korea; Bahamas; Russia spy,https://www.cnn.com/2019/09/10/us/five-things-september-10-trnd/index.html,-0.483616,0
h_23564a419bbc932f95c9ce1771ddb602,9/10/2019,politics,Stephen Collinson,Trump learns age-old lesson with busted Afghan initiative,https://www.cnn.com/2019/09/09/politics/donald-trump-afghanistan-taliban-terrorism-9-11-diplomacy/index.html,-0.780003,0
h_06c7094b2456612feeec100de389b469,9/9/2019,politics,Betsy Klein,Trump says Democrats are \'not big believers in religion\' during North Carolina rally,https://www.cnn.com/2019/09/09/politics/donald-trump-north-carolina-rally/index.html,-0.453478,-0.310648
h_56a10ec146af851da50637e218ccab35,9/9/2019,politics,Jim Sciutto,Exclusive: US extracted top spy from inside Russia in 2017,https://www.cnn.com/2019/09/09/politics/russia-us-spy-extracted/index.html,-0.581798,0
h_381ba464bc549b81cdaade973d6016e3,9/2/2019,politics,Nicole Gaouette,US and Taliban reach agreement \'in principle\' on Afghanistan; envoy says,https://www.cnn.com/2019/09/02/politics/us-afghanistan-agreement-in-principle/index.html,-0.751275,0
